序号,一级子文件夹,province,相对路径,文件名,year,topic,topic_name,topic_main_dimension,topic_secondary_code,topic_secondary_name,topic_match_strength,char_len,sentence_count,A1_cnt,A1_idx,A1_share,A2_cnt,A2_idx,A2_share,A3_cnt,A3_idx,A3_share,B1_cnt,B1_idx,B1_share,B2_cnt,B2_idx,B2_share,B3_cnt,B3_idx,B3_share,C1_cnt,C1_idx,C1_share,C2_cnt,C2_idx,C2_share,C3_cnt,C3_idx,C3_share,D1_cnt,D1_idx,D1_share,D2_cnt,D2_idx,D2_share,D3_cnt,D3_idx,D3_share,A_cnt,A_idx,z_A_idx,A_share,B_cnt,B_idx,z_B_idx,B_share,C_cnt,C_idx,z_C_idx,C_share,D_cnt,D_idx,z_D_idx,D_share,topic_0_share,topic_1_share,topic_2_share,topic_3_share,topic_4_share,topic_5_share,topic_6_share,topic_7_share,topic_8_share,topic_9_share,topic_10_share,topic_11_share,topic_12_share,topic_13_share,topic_14_share,topic_15_share,topic_16_share,topic_17_share,topic_18_share,topic_19_share,topic_20_share,topic_21_share,topic_22_share,topic_23_share,ppp_governance_capacity_index,ppp_norm_risk_index,text_observed,text_missing
1106,安徽省（83）,安徽,安徽省（83）\2018年（10）\安徽省住房城乡建设厅关于推进住房城乡建设领...(FBM-CLI.12.4980341).txt,安徽省住房城乡建设厅关于推进住房城乡建设领...(FBM-CLI.12.4980341).txt,2018.0,16,16_运营 移交_移交_特许_经营,项目识别与前端规范准入,B1,项目识别、筛选与入库,1.0,3813,77,2,5.245213742460005,0.0,0,0.0,0.0,7,18.35824809861002,0.0,8,20.98085496984002,1.0,3,7.867820613690008,0.0,22,57.697351167060056,0.0,9,23.603461841070025,0.0,22,57.697351167060056,0.0,82,215.05376344086025,0.0,2,5.245213742460005,0.0,4,10.49042748492001,0.0,14,36.71649619722004,0.0,9,23.603461841070025,-0.1350309643036515,0.0,33,86.54602675059009,0.4553976815616051,1.0,113,296.3545764489903,1.2356790943763234,0.0,20,52.45213742460005,0.6133586177915542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186819372114256,0.7681451312431609,1,0
1107,安徽省（83）,安徽,安徽省（83）\2018年（10）\安徽省住房城乡建设厅关于推进住房城乡建设领...(FBM-CLI.12.6090646).txt,安徽省住房城乡建设厅关于推进住房城乡建设领...(FBM-CLI.12.6090646).txt,2018.0,16,16_运营 移交_移交_特许_经营,项目识别与前端规范准入,B1,项目识别、筛选与入库,1.0,3812,77,2,5.246589716684156,0.0,0,0.0,0.0,7,18.36306400839454,0.0,8,20.986358866736623,1.0,3,7.869884575026234,0.0,22,57.712486883525706,0.0,9,23.6096537250787,0.0,22,57.712486883525706,0.0,83,217.73347324239245,0.0,2,5.246589716684156,0.0,4,10.493179433368311,0.0,14,36.72612801678908,0.0,9,23.609653725078697,-0.134908512972613,0.0,33,86.56873032528856,0.4557967938746129,1.0,114,299.05561385099685,1.261134467622171,0.0,20,52.46589716684155,0.6137466280720077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273409161747237,0.7768926298562638,1,0
1108,安徽省（83）,安徽,安徽省（83）\2018年（10）\安徽省财政厅对安徽省政协十二届一次会议第0...(FBM-CLI.14.4985937).txt,安徽省财政厅对安徽省政协十二届一次会议第0...(FBM-CLI.14.4985937).txt,2018.0,0,0_四川省_四川省 财政厅_综合 补助_财政厅 四川省,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.25,2303,34,2,8.684324793747287,0.0,0,0.0,0.0,6,26.052974381241857,0.0,4,17.368649587494573,0.0,5,21.710811984368217,0.0,5,21.710811984368217,0.0,4,17.368649587494573,0.0,5,21.710811984368217,0.0,32,138.9491966999566,1.0,2,8.684324793747287,0.0,2,8.684324793747287,0.0,2,8.684324793747287,0.0,8,34.73729917498915,0.0851529408202173,0.0,14,60.79027355623101,0.0026302928493052,0.0,41,178.02865827181938,0.120540736936355,1.0,6,26.05297438124186,-0.131070055101607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694413235352925,-0.0026330084386489,1,0
1109,安徽省（83）,安徽,安徽省（83）\2018年（10）\安徽省财政厅转发财政部关于进一步加强政府和...(FBM-CLI.12.4968432).txt,安徽省财政厅转发财政部关于进一步加强政府和...(FBM-CLI.12.4968432).txt,2018.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.25,204,2,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,49.01960784313725,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,1.0,0,0.0,-1.0660184556248518,0.0,1,49.01960784313725,-1.09527861022073,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.921037501355954,-1.0090112123809776,1,0
1110,安徽省（83）,安徽,安徽省（83）\2018年（10）\淮南市人民政府办公室关于印发破除民营经济发...(FBM-CLI.12.1519567).txt,淮南市人民政府办公室关于印发破除民营经济发...(FBM-CLI.12.1519567).txt,2018.0,20,20_民间_民间 投资_企业_政务,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.375,4531,71,3,6.621054954756124,0.0,0,0.0,0.0,1,2.2070183182520418,0.0,1,2.2070183182520418,0.0,2,4.414036636504084,0.0,3,6.621054954756124,0.0,24,52.96843963804899,0.0,4,8.828073273008167,1.0,39,86.07371441182963,0.0,0,0.0,0.0,1,2.2070183182520418,0.0,30,66.21054954756124,0.0,4,8.828073273008165,-0.4272305588430179,0.0,6,13.24210990951225,-0.8332318048316509,0.0,67,147.8702273228868,-0.1636812126537891,1.0,31,68.41756786581328,1.06356698901909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4747145254428193,0.0222179905112166,1,0
1111,安徽省（83）,安徽,安徽省（83）\2018年（10）\蚌埠市人民政府关于政府和社会资本合作(PPP)项目...(FBM-CLI.12.1448852).txt,蚌埠市人民政府关于政府和社会资本合作(PPP)项目...(FBM-CLI.12.1448852).txt,2018.0,10,10_债务_预算_基金_政府 债务,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.25,4494,90,5,11.125945705384956,0.0,0,0.0,0.0,12,26.7022696929239,0.0,6,13.35113484646195,1.0,8,17.80151312861593,0.0,42,93.45794392523364,0.0,16,35.60302625723186,0.0,34,75.65643079661771,0.0,73,162.4388072986204,0.0,3,6.675567423230975,0.0,12,26.7022696929239,0.0,16,35.60302625723186,0.0,17,37.828215398308856,0.1462792159803459,0.0,56,124.61059190031152,1.1245450225558185,1.0,123,273.69826435246995,1.0221593258744512,0.0,31,68.98086337338674,1.079451330748442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7643278548035385,1.075385226392904,1,0
1112,安徽省（83）,安徽,安徽省（83）\2019年（1）\安徽省律师协会关于印发《安徽省律师从事PPP项...(FBM-CLI.12.1536182).txt,安徽省律师协会关于印发《安徽省律师从事PPP项...(FBM-CLI.12.1536182).txt,2019.0,11,11_绩效_综合信息 平台_综合信息_整改,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.0,16715,313,6,3.589590188453485,0.0,0,0.0,0.0,1,0.5982650314089142,0.0,1,0.5982650314089142,0.0,8,4.7861202512713135,0.0,61,36.494166915943765,1.0,13,7.777445408315884,0.0,244,145.97666766377506,0.0,205,122.6443314388274,0.0,0,0.0,0.0,86,51.45079270116662,0.0,16,9.572240502542629,0.0,7,4.187855219862399,-0.5189959853465387,0.0,70,41.87855219862399,-0.3298239992276088,1.0,462,276.39844451091835,1.0476066202041316,0.0,102,61.02303320370925,0.8550488774360968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662622118766613,0.5242771661375398,1,0
1113,安徽省（83）,安徽,安徽省（83）\2020年（1）\六安市人民政府办公室关于印发六安市本级政府...(FBM-CLI.12.4808227).txt,六安市人民政府办公室关于印发六安市本级政府...(FBM-CLI.12.4808227).txt,2020.0,18,18_批复_工程_高速公路_公里,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.125,162,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,0.0,0,0.0,-1.0660184556248518,1.0,0,0.0,-1.5572538546527988,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0750292494999767,-1.1630029605250007,1,0
1114,安徽省（83）,安徽,安徽省（83）\2021年（3）\六安市人民政府办公室关于印发六安市本级政府...(FBM-CLI.12.4923279).txt,六安市人民政府办公室关于印发六安市本级政府...(FBM-CLI.12.4923279).txt,2021.0,18,18_批复_工程_高速公路_公里,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.0,3125,67,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,60.8,1.0,0,0.0,0.0,9,28.8,0.0,96,307.2,0.0,0,0.0,0.0,0,0.0,0.0,23,73.60000000000001,0.0,0,0.0,-0.6018154382222797,0.0,19,60.8,0.0028012766490609,1.0,105,336.0,1.6093092607823714,0.0,23,73.60000000000001,1.2097061325091758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3367650330697175,0.9406055566468692,1,0
1115,安徽省（83）,安徽,安徽省（83）\2021年（3）\安徽省财政厅关于印发《安徽省政府和社会资本...(FBM-CLI.12.4782557).txt,安徽省财政厅关于印发《安徽省政府和社会资本...(FBM-CLI.12.4782557).txt,2021.0,9,9_专家_机构_咨询服务_咨询服务 机构,项目识别与前端规范准入,B2,财政承受能力与物有所值论证,0.625,3078,63,0,0.0,0.0,1,3.248862897985705,0.0,7,22.74204028589993,0.0,16,51.98180636777128,0.0,1,3.248862897985705,1.0,5,16.244314489928524,0.0,4,12.99545159194282,0.0,3,9.746588693957117,0.0,8,25.99090318388564,0.0,0,0.0,0.0,4,12.99545159194282,0.0,8,25.99090318388564,0.0,8,25.99090318388564,-0.0878166802837253,0.0,22,71.4749837556855,0.1904597187507079,1.0,15,48.73294346978557,-1.097980219837292,0.0,12,38.98635477582846,0.2336376891307182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3317790604567698,-0.2246276039852886,1,0
1116,安徽省（83）,安徽,安徽省（83）\2021年（3）\安徽省财政厅关于进一步加强政府和社会资本合...(FBM-CLI.14.4813515).txt,安徽省财政厅关于进一步加强政府和社会资本合...(FBM-CLI.14.4813515).txt,2021.0,11,11_绩效_综合信息 平台_综合信息_整改,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.5,3611,73,6,16.61589587371919,0.0,1,2.7693159789531987,0.0,15,41.539739684297984,0.0,1,2.7693159789531987,0.0,2,5.538631957906397,0.0,26,72.00221545278316,1.0,5,13.846579894765991,0.0,11,30.462475768485184,0.0,72,199.3907504846303,0.0,0,0.0,0.0,0,0.0,0.0,25,69.23289947382997,0.0,22,60.92495153697037,0.6030426306148551,0.0,29,80.31016338964275,0.3457757439309402,1.0,88,243.69980614788147,0.7394450066167922,0.0,25,69.23289947382997,1.0865584840875828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5627544603875291,0.7239264115451052,1,0
1117,安徽省（83）,安徽,安徽省（83）\2022年（1）\安徽省财政厅转发财政部关于修订发布《政府和...(FBM-CLI.14.4890037).txt,安徽省财政厅转发财政部关于修订发布《政府和...(FBM-CLI.14.4890037).txt,2022.0,11,11_绩效_综合信息 平台_综合信息_整改,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.5,1076,15,8,74.34944237918215,0.0,0,0.0,0.0,39,362.453531598513,0.0,0,0.0,0.0,0,0.0,0.0,1,9.293680297397769,1.0,0,0.0,0.0,0,0.0,0.0,2,18.587360594795538,0.0,0,0.0,0.0,1,9.293680297397769,0.0,12,111.52416356877325,0.0,47,436.8029739776952,8.036444821528988,0.0,1,9.293680297397769,-0.902642322609983,1.0,2,18.587360594795538,-1.3820810853885943,0.0,13,120.817843866171,2.5411997404102675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917240471176804,0.0854921108038967,1,0
1118,宁夏 19,宁夏,宁夏 19\2016（2）\固原市人民政府办公室关于印发《固原市本级推...(FBM-CLI.12.1183251).txt,固原市人民政府办公室关于印发《固原市本级推...(FBM-CLI.12.1183251).txt,2016.0,22,22_运用_推广 运用_运用 政府_相对,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.75,6305,122,8,12.688342585249805,0.0,0,0.0,0.0,17,26.96272799365583,0.0,2,3.1720856463124507,0.0,4,6.344171292624901,0.0,11,17.44647105471848,0.0,12,19.032513877874703,0.0,29,45.99524187153053,1.0,75,118.95321173671688,0.0,2,3.1720856463124507,0.0,7,11.102299762093576,0.0,18,28.54877081681205,0.0,25,39.65107057890563,0.1823281863489289,0.0,17,26.962727993655832,-0.5920333287242998,0.0,116,183.9809674861221,0.1766370548222951,1.0,27,42.82315622521808,0.3418314605178105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0776893625176919,-0.024521604461398,1,0
1119,宁夏 19,宁夏,宁夏 19\2016（2）\银川市财政局关于开展政府和社会资本合作模式...(FBM-CLI.14.6581736).txt,银川市财政局关于开展政府和社会资本合作模式...(FBM-CLI.14.6581736).txt,2016.0,22,22_运用_推广 运用_运用 政府_相对,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.625,1395,23,2,14.336917562724016,0.0,0,0.0,0.0,0,0.0,0.0,7,50.17921146953405,0.0,0,0.0,0.0,5,35.842293906810035,0.0,0,0.0,0.0,2,14.336917562724016,1.0,11,78.85304659498209,0.0,0,0.0,0.0,0,0.0,0.0,1,7.168458781362007,0.0,2,14.336917562724016,-0.3182870911013352,0.0,12,86.0215053763441,0.4461769776998692,0.0,13,93.1899641577061,-0.6790041426572104,1.0,1,7.168458781362007,-0.6635935621218675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1837047520195588,-0.2988069090264029,1,0
1120,宁夏 19,宁夏,宁夏 19\2017（10）\吴忠市人民政府办公室关于成立调整部分工作协...(FBM-CLI.14.2080633).txt,吴忠市人民政府办公室关于成立调整部分工作协...(FBM-CLI.14.2080633).txt,2017.0,3,3_局长_主任_领导小组_局局长,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.875,3434,59,1,2.9120559114735003,0.0,0,0.0,0.0,2,5.824111822947001,0.0,0,0.0,0.0,8,23.296447291788,0.0,14,40.76878276062901,0.0,4,11.648223645894,0.0,1,2.9120559114735003,0.0,32,93.185789167152,1.0,8,23.296447291788,0.0,3,8.736167734420501,0.0,29,84.4496214327315,0.0,3,8.736167734420501,-0.4290480921679476,0.0,22,64.06523005241701,0.0602016435970391,0.0,37,107.74606872451952,-0.5418231193664699,1.0,40,116.48223645894,2.418940164868052,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3035565226457927,0.645772896366207,1,0
1121,宁夏 19,宁夏,宁夏 19\2017（10）\宁夏回族自治区人民政府办公厅关于进一步推进...(FBM-CLI.14.1279081).txt,宁夏回族自治区人民政府办公厅关于进一步推进...(FBM-CLI.14.1279081).txt,2017.0,7,7_有利于_公共服务 供给_民营 资本_转变,项目识别与前端规范准入,B2,财政承受能力与物有所值论证,0.625,7591,126,7,9.221446449743116,0.0,0,0.0,0.0,24,31.616387827690687,0.0,3,3.952048478461336,0.0,9,11.856145435384008,1.0,35,46.10723224871558,0.0,17,22.394941377947568,0.0,33,43.472533263074695,0.0,114,150.17784218153076,0.0,1,1.3173494928204452,0.0,25,32.933737320511135,0.0,19,25.02964036358846,0.0,31,40.8378342774338,0.2057977465521403,0.0,47,61.91542616256093,0.0224096564589241,1.0,164,216.04531682255305,0.4788209415162544,0.0,45,59.28072717692004,0.8059176772853115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2356761148424396,0.4357160917534967,1,0
1122,宁夏 19,宁夏,宁夏 19\2017（10）\宁夏回族自治区发展和改革委员会关于加强加快...(FBM-CLI.14.5424872).txt,宁夏回族自治区发展和改革委员会关于加强加快...(FBM-CLI.14.5424872).txt,2017.0,6,6_奖励_普惠_奖代补_普惠 金融,数字治理接口与数据协同,A3,信息公开与透明协同,0.625,2630,37,2,7.604562737642585,0.0,0,0.0,0.0,10,38.02281368821293,1.0,4,15.20912547528517,0.0,2,7.604562737642585,0.0,2,7.604562737642585,0.0,5,19.011406844106464,0.0,3,11.40684410646388,0.0,18,68.44106463878327,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,45.62737642585552,0.3005162216265058,1.0,8,30.41825095057034,-0.5312877510651597,0.0,26,98.8593155893536,-0.6255745023837146,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2854486772741228,-0.6741996082487418,1,0
1123,宁夏 19,宁夏,宁夏 19\2017（10）\宁夏回族自治区发展改革委、宁夏回族自治区农...(FBM-CLI.12.5424805).txt,宁夏回族自治区发展改革委、宁夏回族自治区农...(FBM-CLI.12.5424805).txt,2017.0,16,16_运营 移交_移交_特许_经营,项目识别与前端规范准入,B1,项目识别、筛选与入库,1.0,4564,78,2,4.382120946538125,0.0,1,2.1910604732690624,0.0,15,32.86590709903593,0.0,10,21.910604732690626,1.0,0,0.0,0.0,38,83.26029798422437,0.0,14,30.67484662576687,0.0,40,87.64241893076249,0.0,101,221.2971078001753,0.0,0,0.0,0.0,8,17.5284837861525,0.0,12,26.29272567922875,0.0,18,39.43908851884312,0.1781360074620888,0.0,48,105.17090271691498,0.7828094405083519,1.0,155,339.6143733567047,1.6433721814869922,0.0,20,43.82120946538125,0.3699755137149179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868105876485811,0.9320523785700872,1,0
1124,宁夏 19,宁夏,宁夏 19\2017（10）\宁夏回族自治区发展改革委、宁夏回族自治区林...(FBM-CLI.12.5424806).txt,宁夏回族自治区发展改革委、宁夏回族自治区林...(FBM-CLI.12.5424806).txt,2017.0,1,1_证券化_资产 证券化_国家 发展_证券,采购交易、合同安排与执行绩效,C1,社会资本采购与竞争配置,0.5,5182,83,3,5.789270551910459,0.0,0,0.0,0.0,17,32.80586646082593,0.0,4,7.71902740254728,0.0,0,0.0,0.0,32,61.75221922037824,0.0,15,28.946352759552298,1.0,46,88.7688151292937,0.0,123,237.36009262832883,0.0,0,0.0,0.0,8,15.43805480509456,0.0,12,23.157082207641835,0.0,20,38.59513701273639,0.1614459362156159,0.0,36,69.47124662292552,0.1552354788529477,0.0,184,355.0752605171748,1.7890801428389265,1.0,20,38.5951370127364,0.222605759076249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7019205193024968,0.7223071269227077,1,0
1125,宁夏 19,宁夏,宁夏 19\2017（10）\宁夏回族自治区发展改革委、宁夏证监局关于推...(FBM-CLI.14.5424808).txt,宁夏回族自治区发展改革委、宁夏证监局关于推...(FBM-CLI.14.5424808).txt,2017.0,1,1_证券化_资产 证券化_国家 发展_证券,采购交易、合同安排与执行绩效,C1,社会资本采购与竞争配置,0.875,1528,20,0,0.0,0.0,1,6.544502617801047,0.0,2,13.089005235602096,0.0,0,0.0,0.0,0,0.0,0.0,3,19.63350785340314,0.0,0,0.0,1.0,3,19.63350785340314,0.0,17,111.2565445026178,0.0,0,0.0,0.0,1,6.544502617801047,0.0,5,32.72251308900523,0.0,3,19.63350785340314,-0.2135411801394417,0.0,3,19.63350785340314,-0.7208756824756394,0.0,20,130.89005235602093,-0.3237073904624589,1.0,6,39.26701570680628,0.2415520326285641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4193747510258467,-0.2676770134365114,1,0
1126,宁夏 19,宁夏,宁夏 19\2017（10）\宁夏回族自治区发展改革委关于进一步加强PPP项...(FBM-CLI.12.5424807).txt,宁夏回族自治区发展改革委关于进一步加强PPP项...(FBM-CLI.12.5424807).txt,2017.0,20,20_民间_民间 投资_企业_政务,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.125,2385,34,7,29.350104821802937,0.0,1,4.192872117400419,0.0,3,12.578616352201257,0.0,5,20.964360587002098,0.0,4,16.771488469601675,0.0,15,62.89308176100629,0.0,2,8.385744234800837,0.0,1,4.192872117400419,1.0,51,213.83647798742132,0.0,0,0.0,0.0,0,0.0,0.0,3,12.578616352201257,0.0,11,46.121593291404615,0.3102899048743437,0.0,24,100.62893081761008,0.7029648814719915,0.0,54,226.41509433962264,0.5765487837806043,1.0,3,12.578616352201257,-0.5110328004799931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5299345233756465,0.2561602882575342,1,0
1127,宁夏 19,宁夏,宁夏 19\2017（10）\银川市财政局关于开展2017年政府和社会资本合作...(FBM-CLI.14.1261584).txt,银川市财政局关于开展2017年政府和社会资本合作...(FBM-CLI.14.1261584).txt,2017.0,22,22_运用_推广 运用_运用 政府_相对,采购交易、合同安排与执行绩效,C2,合同设计、权责配置与收益安排,0.625,1799,28,2,11.11728738187882,0.0,0,0.0,0.0,0,0.0,0.0,8,44.469149527515285,0.0,0,0.0,0.0,5,27.79321845469705,0.0,0,0.0,0.0,3,16.67593107281823,1.0,20,111.17287381878822,0.0,0,0.0,0.0,0,0.0,0.0,1,5.558643690939411,0.0,2,11.11728738187882,-0.3819588266415584,0.0,13,72.26236798221234,0.2043013601683579,0.0,23,127.84880489160643,-0.3523690036937852,1.0,1,5.558643690939411,-0.7089886570117483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1766754900556618,-0.2856854335123918,1,0
1128,宁夏 19,宁夏,宁夏 19\2017（10）\银川市财政局关于报送自治区级政府和社会资本...(FBM-CLI.14.6589052).txt,银川市财政局关于报送自治区级政府和社会资本...(FBM-CLI.14.6589052).txt,2017.0,13,13_申报_第四批_第三批_申报 筛选,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.375,1665,27,3,18.01801801801802,0.0,0,0.0,0.0,3,18.01801801801802,0.0,2,12.012012012012011,1.0,5,30.03003003003003,0.0,7,42.04204204204204,0.0,0,0.0,0.0,3,18.01801801801802,0.0,11,66.06606606606606,0.0,1,6.006006006006006,0.0,0,0.0,0.0,2,12.012012012012011,0.0,6,36.03603603603604,0.1108368937303646,0.0,14,84.08408408408408,0.4121185219943573,1.0,14,84.08408408408408,-0.7648206425819353,0.0,3,18.01801801801802,-0.3576473860724867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0806217422857377,-0.2367831688866882,1,0
1129,宁夏 19,宁夏,宁夏 19\2017（10）\银川市财政局关于组织申报财政部第四批政府和...(FBM-CLI.14.6578192).txt,银川市财政局关于组织申报财政部第四批政府和...(FBM-CLI.14.6578192).txt,2017.0,13,13_申报_第四批_第三批_申报 筛选,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.625,1913,32,2,10.454783063251435,0.0,0,0.0,0.0,1,5.227391531625719,0.0,2,10.454783063251435,1.0,4,20.90956612650288,0.0,9,47.04652378463148,0.0,1,5.227391531625719,0.0,4,20.90956612650288,0.0,21,109.7752221641401,0.0,0,0.0,0.0,0,0.0,0.0,1,5.227391531625719,0.0,3,15.682174594877155,-0.2916831505324854,0.0,15,78.41087297438578,0.312387601280523,1.0,26,135.91217982226868,-0.2763773797611672,0.0,1,5.227391531625719,-0.718329620016745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0852243096710432,-0.2274397994991297,1,0
